0,1,2,3,4,5,6,7
0.66295,1.6665,0.739645,0.763242,0.120817,0.008495,0.5776,0.576834
0.66645,1.6678,0.741785,0.763417,0.120814,0.008498,0.5793,0.575308
0.66855,1.6743,0.749794,0.770772,0.12082,0.00852,0.5803,0.577951
0.66885,1.6801,0.745212,0.766607,0.120818,0.0085,0.58315,0.578871
0.66965,1.6855,0.748167,0.764,0.12082,0.008467,0.58505,0.579039
0.67365,1.679,0.748615,0.755801,0.12082,0.008485,0.5851,0.577768
0.67255,1.6795,0.74217,0.759763,0.120817,0.008435,0.58645,0.578001
0.66805,1.66375,0.735078,0.752842,0.120814,0.008438,0.585,0.575656
0.66335,1.6666,0.736052,0.755116,0.120812,0.008487,0.5867,0.574779
0.67065,1.66785,0.742446,0.748391,0.120809,0.008456,0.5861,0.57169
0.66335,1.66185,0.73959,0.740521,0.120809,0.008375,0.5787,0.569752
0.66785,1.6486,0.74239,0.74107,0.120811,0.008358,0.5822,0.569557
0.67265,1.65525,0.74217,0.73959,0.120808,0.008351,0.58725,0.56794
0.67715,1.66275,0.739372,0.744823,0.120809,0.008376,0.59495,0.569265
0.68125,1.665,0.748447,0.744241,0.120809,0.008466,0.59535,0.572082
0.68105,1.6686,0.748307,0.741235,0.120808,0.008462,0.59585,0.571216
0.67875,1.6672,0.746157,0.741592,0.120808,0.008469,0.59485,0.571216
0.66085,1.6352,0.733138,0.730807,0.120811,0.008463,0.59085,0.569655
0.65775,1.63785,0.727855,0.735564,0.120808,0.008487,0.5884,0.572836
0.65935,1.6141,0.727882,0.727961,0.120815,0.008495,0.58925,0.569768
0.65075,1.5929,0.718907,0.721865,0.120814,0.008483,0.5796,0.56844
0.65445,1.5982,0.720383,0.72685,0.120817,0.008458,0.5832,0.569136
0.65175,1.59685,0.715256,0.730087,0.120815,0.008421,0.5805,0.567376
0.64665,1.5786,0.710177,0.733192,0.120817,0.008426,0.5727,0.568085
0.65135,1.5983,0.711212,0.737599,0.12082,0.008433,0.5746,0.569152
0.65085,1.59535,0.705716,0.733568,0.120817,0.008409,0.57445,0.569184
0.66045,1.60695,0.715717,0.743108,0.120815,0.008416,0.58185,0.570255
0.66545,1.6136,0.717154,0.742198,0.120814,0.008403,0.5865,0.571919
0.66295,1.6194,0.723746,0.74355,0.120808,0.008416,0.5883,0.572639
0.66315,1.6255,0.721501,0.742942,0.120809,0.008372,0.5872,0.571298
0.66275,1.6234,0.721293,0.739208,0.120808,0.008338,0.5882,0.569801
0.65165,1.6175,0.714337,0.733353,0.120812,0.008315,0.5828,0.569233
0.64915,1.6101,0.711491,0.72998,0.120811,0.008295,0.583,0.568343
0.65085,1.611,0.715052,0.733487,0.120814,0.008318,0.5864,0.568085
0.64755,1.6104,0.712251,0.74195,0.120809,0.008305,0.5835,0.56802
0.64865,1.6164,0.71495,0.74217,0.120809,0.008344,0.5833,0.566958
0.64785,1.6096,0.711997,0.738934,0.120812,0.008313,0.5789,0.566926
0.65155,1.6186,0.717875,0.740604,0.120811,0.008405,0.58035,0.569249
0.65125,1.6011,0.717283,0.73373,0.120814,0.008404,0.5823,0.569022
0.65695,1.6022,0.722335,0.730247,0.120817,0.008425,0.5872,0.569801
0.65835,1.6073,0.724848,0.73185,0.120815,0.008391,0.5891,0.570028
0.65695,1.6026,0.717772,0.728067,0.120817,0.008397,0.5869,0.571919
0.65995,1.5965,0.721266,0.728916,0.12082,0.008391,0.5898,0.571396
0.65735,1.5893,0.718546,0.720254,0.12082,0.008375,0.5856,0.571429
0.65615,1.58765,0.716332,0.720461,0.120821,0.008452,0.58435,0.572246
0.66025,1.5943,0.712962,0.71541,0.12082,0.008463,0.5895,0.574548
0.65345,1.5784,0.711187,0.712454,0.120823,0.008485,0.58535,0.575374
0.65225,1.5743,0.713089,0.706414,0.120823,0.008499,0.5864,0.570174
0.63785,1.5695,0.712301,0.704672,0.120817,0.008511,0.566,0.5712
0.64085,1.5778,0.716949,0.706914,0.120814,0.008521,0.572,0.570174
0.64745,1.5772,0.721657,0.714388,0.120814,0.008569,0.5782,0.570499
0.64745,1.57855,0.722465,0.715001,0.120814,0.008564,0.5782,0.570499
0.64365,1.5703,0.724559,0.711769,0.120817,0.008568,0.5742,0.570353
0.63705,1.56805,0.717875,0.704622,0.120815,0.008584,0.5654,0.569395
0.64005,1.57135,0.724165,0.706065,0.12082,0.008623,0.5688,0.569898
0.64835,1.58895,0.729315,0.724113,0.120817,0.008555,0.5741,0.570369
0.64845,1.583,0.727379,0.718907,0.120817,0.00856,0.5766,0.568634
0.65675,1.5916,0.731368,0.722961,0.120817,0.008538,0.58225,0.571396
0.66325,1.59845,0.730834,0.721657,0.120811,0.008581,0.5858,0.571102
0.66535,1.6094,0.731716,0.725163,0.120809,0.008616,0.58395,0.570125
0.68055,1.648,0.744851,0.735024,0.120812,0.008909,0.59805,0.577201
0.67835,1.6484,0.740192,0.738934,0.120812,0.008921,0.5962,0.577768
0.67285,1.65705,0.737572,0.742115,0.120812,0.008979,0.5887,0.577968
0.6786,1.6667,0.740083,0.756086,0.120817,0.009033,0.5914,0.578469
0.6843,1.6722,0.742501,0.759965,0.120815,0.009068,0.59695,0.579072
0.68425,1.6699,0.746213,0.758898,0.120815,0.009034,0.59815,0.57971
0.69005,1.66145,0.752021,0.760167,0.120817,0.009102,0.59725,0.581125
0.6901,1.6631,0.748167,0.757002,0.120815,0.00916,0.6009,0.580383
0.69265,1.66455,0.757576,0.762428,0.120817,0.00922,0.60005,0.580636
0.69025,1.6653,0.757461,0.756401,0.12082,0.009218,0.59705,0.580467
0.69065,1.6728,0.754945,0.758725,0.120821,0.00919,0.59615,0.575407
0.6888,1.6683,0.754148,0.75092,0.120821,0.009124,0.594,0.574713
0.69175,1.6802,0.761325,0.755173,0.120823,0.009151,0.59635,0.575606
0.692,1.6755,0.758725,0.750019,0.120823,0.009118,0.59575,0.57554
0.69255,1.6737,0.756544,0.752021,0.120823,0.009061,0.5973,0.572902
0.69985,1.67335,0.761006,0.75123,0.120824,0.00913,0.6037,0.574614
0.69985,1.695,0.764701,0.761383,0.120823,0.009126,0.6087,0.573493
0.6993,1.69375,0.764584,0.76063,0.12082,0.009153,0.6102,0.574152
0.70485,1.6953,0.763475,0.758956,0.120821,0.009212,0.61205,0.573017
0.70315,1.6918,0.762195,0.756201,0.120821,0.009237,0.61025,0.573033
0.70455,1.7012,0.76266,0.752106,0.120823,0.00924,0.61305,0.575705
0.70755,1.7007,0.763534,0.754375,0.120821,0.009238,0.61295,0.577001
0.7074,1.6956,0.757404,0.74638,0.120823,0.009106,0.6128,0.574927
0.69905,1.6802,0.748783,0.73524,0.120823,0.008998,0.6093,0.572935
0.70255,1.6793,0.751399,0.734107,0.120821,0.009122,0.6128,0.573789
0.7083,1.6743,0.750188,0.728863,0.120821,0.009103,0.61545,0.574548
0.70655,1.669,0.747328,0.726322,0.120818,0.009066,0.61265,0.574185
0.7099,1.67325,0.755458,0.731582,0.120817,0.00913,0.61775,0.574779
0.71685,1.6735,0.76333,0.73185,0.120817,0.009256,0.6218,0.576784
0.716,1.6666,0.76176,0.735348,0.120818,0.009202,0.6263,0.576469
0.71745,1.673,0.767577,0.739919,0.120817,0.00919,0.62655,0.577667
0.7203,1.6866,0.769882,0.747887,0.120817,0.009249,0.6299,0.579878
0.72055,1.6878,0.766842,0.753551,0.120817,0.009236,0.63,0.581547
0.7164,1.6914,0.766812,0.757978,0.120818,0.009151,0.6298,0.580248
0.72125,1.6998,0.766842,0.764789,0.120821,0.009248,0.63435,0.581801
0.72145,1.6981,0.767195,0.767224,0.120821,0.009153,0.63905,0.583976
0.7215,1.7021,0.766636,0.768521,0.120818,0.009152,0.6397,0.581632
0.72415,1.70405,0.770001,0.77006,0.120817,0.009202,0.6407,0.580316
0.71695,1.6958,0.757805,0.758265,0.120815,0.009148,0.6374,0.581024
0.7196,1.6983,0.758553,0.75933,0.120817,0.009116,0.6396,0.579945
0.7234,1.7113,0.766342,0.772977,0.120814,0.009165,0.641,0.580501
0.72445,1.7211,0.769556,0.775795,0.120817,0.009117,0.6401,0.579794
0.72735,1.7193,0.766812,0.770386,0.120814,0.009136,0.64415,0.58003
0.73215,1.72975,0.770713,0.777122,0.120814,0.009198,0.64615,0.58003
0.73445,1.7214,0.761847,0.775825,0.120817,0.009244,0.6445,0.583158
0.7367,1.7302,0.766401,0.784498,0.120818,0.009285,0.64555,0.581818
0.74025,1.7336,0.770802,0.789079,0.120815,0.009313,0.64745,0.584283
0.73955,1.74305,0.766254,0.789983,0.120815,0.009317,0.64705,0.583942
0.74035,1.74475,0.765257,0.789359,0.120817,0.009226,0.64815,0.583124
0.73595,1.74255,0.753154,0.782993,0.120815,0.009238,0.64405,0.582547
0.74145,1.7454,0.759936,0.789422,0.120815,0.009276,0.6492,0.584027
0.74275,1.7447,0.760254,0.791202,0.120814,0.009289,0.6479,0.585069
0.74385,1.75545,0.753949,0.793777,0.120815,0.0093,0.65155,0.585926
0.74065,1.76135,0.751512,0.796337,0.120818,0.009316,0.648,0.585035
0.73905,1.77135,0.751936,0.799105,0.120818,0.009284,0.64635,0.585377
0.73655,1.76895,0.751767,0.798531,0.120817,0.009274,0.6438,0.585652
0.73325,1.7647,0.751371,0.796052,0.120818,0.009302,0.64195,0.585086
0.73615,1.7637,0.757146,0.794502,0.120818,0.009308,0.63995,0.585532
0.7433,1.77345,0.762864,0.800737,0.120818,0.009351,0.65005,0.587561
0.7512,1.78355,0.771843,0.804441,0.120821,0.009312,0.6551,0.58827
0.76055,1.7961,0.777726,0.811557,0.120818,0.009354,0.6622,0.58827
0.76775,1.8066,0.77991,0.810406,0.120817,0.009418,0.67105,0.58898
0.7712,1.82355,0.778755,0.813306,0.120815,0.009417,0.67425,0.588945
0.76845,1.81995,0.775524,0.806614,0.120814,0.009416,0.67085,0.589866
0.77795,1.84585,0.785855,0.819034,0.120817,0.009378,0.68295,0.591226
0.77905,1.8502,0.784406,0.81696,0.120817,0.009398,0.6841,0.591174
0.77795,1.8435,0.785824,0.817829,0.12082,0.009414,0.6821,0.590023
0.77435,1.8335,0.776036,0.811655,0.12082,0.009417,0.6761,0.58997
0.76965,1.8252,0.77241,0.8036,0.120821,0.009418,0.67075,0.588547
0.75745,1.79865,0.768256,0.788955,0.120821,0.009387,0.6591,0.58763
0.76775,1.8191,0.774863,0.800993,0.120817,0.009336,0.6656,0.58584
0.77255,1.8314,0.769704,0.806842,0.120815,0.00935,0.67265,0.589136
0.77905,1.8427,0.770802,0.809651,0.120815,0.009425,0.67735,0.591017
0.77625,1.82965,0.763068,0.805023,0.120815,0.00945,0.67505,0.590458
0.7793,1.82545,0.765961,0.805834,0.120815,0.009465,0.6782,0.590354
0.77015,1.81675,0.7527,0.79526,0.120815,0.009413,0.67555,0.589136
0.7595,1.81445,0.750413,0.793053,0.120817,0.009438,0.66955,0.586923
0.7561,1.8173,0.746324,0.791515,0.120817,0.009467,0.6727,0.590214
0.76235,1.83315,0.750582,0.799776,0.120814,0.009478,0.6838,0.590284
0.76155,1.8337,0.747943,0.799105,0.120812,0.009446,0.68665,0.590877
0.7672,1.8439,0.7527,0.805477,0.120812,0.009459,0.68945,0.593542
0.77955,1.8711,0.751343,0.808963,0.120814,0.009478,0.69955,0.596605
0.78635,1.8846,0.75792,0.811787,0.120815,0.009477,0.7006,0.598552
0.78905,1.8917,0.757949,0.812513,0.120814,0.00949,0.69945,0.597336
0.7899,1.8842,0.759647,0.80782,0.120817,0.009482,0.70145,0.598015
0.79215,1.8896,0.760341,0.810406,0.120814,0.009483,0.70625,0.597336
0.79845,1.90445,0.762951,0.814664,0.120817,0.009463,0.70955,0.5973
0.78905,1.8859,0.755344,0.804473,0.120817,0.00936,0.7,0.59577
0.79105,1.89525,0.752814,0.805542,0.120815,0.009331,0.70035,0.593683
0.77065,1.86525,0.748783,0.795102,0.120814,0.009218,0.68105,0.589431
0.78105,1.89165,0.752927,0.807168,0.120815,0.009248,0.692,0.592066
0.7721,1.8719,0.749148,0.793714,0.120817,0.009175,0.68775,0.590214
0.77125,1.86145,0.74499,0.788924,0.120817,0.009121,0.68735,0.587165
0.7733,1.8684,0.7494,0.792958,0.120818,0.009172,0.68635,0.58898
0.77415,1.8689,0.747803,0.788986,0.12082,0.009178,0.69065,0.587699
0.76305,1.84005,0.744574,0.771962,0.12082,0.00908,0.681,0.585446
0.75045,1.8287,0.746742,0.771962,0.12082,0.009084,0.6707,0.584232
0.75085,1.8227,0.750497,0.773276,0.120817,0.009002,0.6676,0.582717
0.7604,1.8482,0.75706,0.784529,0.120812,0.008926,0.67555,0.581903
0.75975,1.8508,0.758236,0.784899,0.120821,0.008992,0.6779,0.586786
0.75875,1.82715,0.755344,0.779879,0.120821,0.008973,0.6765,0.585686
0.73845,1.81,0.757088,0.786937,0.120814,0.009016,0.64835,0.58471
0.73045,1.7995,0.748811,0.780884,0.120815,0.009032,0.64265,0.582581
0.73605,1.8048,0.749092,0.78376,0.120812,0.009066,0.6461,0.585995
0.74215,1.8136,0.749766,0.782473,0.120812,0.009185,0.65055,0.587372
0.74045,1.8173,0.747049,0.783331,0.120811,0.009232,0.64965,0.58846
0.75175,1.83575,0.753239,0.795292,0.12082,0.009358,0.6601,0.591716
0.7491,1.8336,0.750525,0.788644,0.120814,0.009367,0.65505,0.591191
0.75345,1.84685,0.749822,0.79545,0.120812,0.009362,0.6631,0.592136
0.7478,1.82555,0.745935,0.784406,0.120814,0.009418,0.65395,0.591733
0.73785,1.80655,0.751908,0.781097,0.120815,0.00942,0.645,0.591821
0.7513,1.8225,0.764205,0.781555,0.120815,0.009447,0.6553,0.593401
0.75345,1.82685,0.765433,0.780488,0.120815,0.009464,0.65705,0.594001
0.763301,1.82685,0.765433,0.780488,0.120815,0.009464,0.65705,0.594001
0.76805,1.85755,0.765316,0.791484,0.120818,0.009646,0.6691,0.598301
0.75545,1.8283,0.760109,0.773754,0.120818,0.009596,0.6558,0.597997
0.75295,1.8228,0.760745,0.766078,0.120818,0.009513,0.65015,0.595026
0.76145,1.84305,0.76266,0.777242,0.120818,0.009456,0.657,0.594177
0.76855,1.8384,0.751965,0.778847,0.120818,0.009511,0.66395,0.60051
0.75015,1.8163,0.749822,0.768965,0.120818,0.00935,0.64965,0.597907
0.7353,1.791,0.743716,0.770861,0.120814,0.009199,0.63565,0.594813
0.74045,1.78855,0.743522,0.771784,0.120815,0.00923,0.63785,0.595912
0.7451,1.7983,0.743467,0.774954,0.120818,0.009281,0.64095,0.594972
0.74595,1.80835,0.743494,0.775314,0.12082,0.009221,0.6438,0.595026
0.73225,1.78545,0.736865,0.762166,0.12082,0.009192,0.6291,0.594036
0.73055,1.77505,0.735916,0.761905,0.120818,0.009145,0.6215,0.591366
0.73525,1.77555,0.737354,0.763884,0.120817,0.009135,0.6283,0.589588
0.7361,1.792,0.7397,0.770297,0.12082,0.009136,0.63135,0.589692
0.7205,1.7769,0.727696,0.771903,0.120815,0.009067,0.62565,0.588305
0.72025,1.77095,0.728438,0.76861,0.120815,0.009064,0.6247,0.586958
0.7309,1.79635,0.729049,0.78061,0.120815,0.00914,0.6332,0.590528
0.73225,1.79145,0.728651,0.784252,0.120815,0.009187,0.63675,0.592979
0.72285,1.79535,0.726586,0.778119,0.120815,0.009092,0.6299,0.591331
0.71785,1.79155,0.725268,0.777091,0.120815,0.009057,0.62675,0.591156
0.6961,1.7748,0.719787,0.769556,0.120818,0.00881,0.6055,0.580619
0.6975,1.75665,0.721735,0.771218,0.120812,0.008856,0.60655,0.581531
0.69905,1.77305,0.720617,0.772618,0.120812,0.008855,0.6132,0.581395
0.68705,1.761,0.717592,0.767607,0.120814,0.008729,0.59835,0.579005
0.69185,1.76055,0.719399,0.771694,0.120814,0.008756,0.60455,0.578955
0.68635,1.76925,0.715768,0.783607,0.120814,0.008747,0.599,0.579408
0.6873,1.7679,0.719502,0.779666,0.120815,0.008754,0.59955,0.579139
0.69625,1.7838,0.726744,0.782748,0.120818,0.008845,0.60725,0.582649
0.69925,1.7885,0.728863,0.780427,0.120815,0.008915,0.60955,0.583431
0.6972,1.7894,0.729954,0.781891,0.120815,0.008856,0.6079,0.582683
0.70795,1.8105,0.728969,0.785978,0.120818,0.008939,0.6171,0.583976
0.70755,1.8145,0.73006,0.786318,0.120818,0.008939,0.62145,0.584095
0.714,1.835,0.734322,0.80032,0.120818,0.00907,0.63065,0.586166
0.71655,1.8334,0.73408,0.79818,0.120818,0.009141,0.6339,0.588998
0.7058,1.83975,0.730914,0.801796,0.120821,0.009035,0.62665,0.586029
0.68915,1.8399,0.733783,0.799361,0.12082,0.009012,0.61695,0.584864
0.6984,1.8411,0.740933,0.80782,0.120821,0.00901,0.62495,0.584693
0.70585,1.8409,0.742859,0.808277,0.120821,0.00912,0.6322,0.587027
0.7009,1.8386,0.7414,0.807755,0.120821,0.009121,0.628,0.586029
0.68965,1.8291,0.735673,0.796749,0.120821,0.009061,0.6198,0.583465
0.6966,1.8413,0.735835,0.802955,0.12082,0.00915,0.63415,0.583805
0.68735,1.8124,0.727299,0.796083,0.120823,0.009005,0.6245,0.581971
0.69705,1.8325,0.730353,0.800769,0.120823,0.009133,0.6378,0.583771
0.68725,1.8282,0.726137,0.789048,0.120823,0.009087,0.62935,0.581598
0.68305,1.8348,0.728943,0.798563,0.120823,0.009123,0.6223,0.582276
0.68945,1.8389,0.733353,0.803955,0.120823,0.009194,0.62765,0.58214
0.6904,1.83195,0.732252,0.802407,0.120823,0.00918,0.62935,0.580956
0.68765,1.8205,0.736187,0.800384,0.120823,0.009154,0.62775,0.58045
0.68775,1.8164,0.73551,0.798276,0.120821,0.009217,0.62445,0.581531
0.70045,1.8251,0.743799,0.803665,0.120823,0.009338,0.63515,0.58401
0.69985,1.8264,0.741015,0.801892,0.120821,0.009297,0.63605,0.585497
0.69955,1.8297,0.741427,0.800032,0.120823,0.009265,0.64135,0.584454
0.69065,1.8064,0.743633,0.789515,0.120823,0.009237,0.6306,0.583022
0.69775,1.8195,0.749906,0.799808,0.120823,0.00919,0.63595,0.581971
0.70525,1.8207,0.75092,0.800096,0.120821,0.00922,0.6407,0.583124
0.71265,1.83315,0.756945,0.812513,0.120823,0.009228,0.6473,0.584351
0.71255,1.8282,0.754091,0.808865,0.12082,0.00916,0.6474,0.582513
0.71345,1.8412,0.752955,0.808473,0.12082,0.009132,0.64955,0.582751
0.72275,1.8549,0.75663,0.815195,0.12082,0.009208,0.6558,0.585583
0.72025,1.8496,0.759273,0.816627,0.120818,0.009179,0.65605,0.585823
0.72335,1.86035,0.759013,0.817661,0.120818,0.009262,0.65715,0.587648
0.72715,1.8615,0.75861,0.816293,0.12082,0.009241,0.66075,0.589727
0.72485,1.8579,0.756115,0.812942,0.12082,0.009236,0.65845,0.588616
0.72395,1.8569,0.756372,0.813537,0.120821,0.009162,0.6528,0.587303
0.72275,1.8531,0.755515,0.808636,0.120821,0.009108,0.65085,0.585823
0.73215,1.8725,0.762602,0.815727,0.120823,0.009195,0.6592,0.588235
0.73235,1.86805,0.765169,0.8141,0.120823,0.009237,0.656,0.588235
0.72735,1.85095,0.761383,0.80331,0.120821,0.009219,0.65245,0.586029
0.71525,1.841,0.756687,0.800224,0.120823,0.009106,0.64015,0.582819
0.71295,1.84185,0.759244,0.799904,0.120823,0.009105,0.6408,0.581937
0.70875,1.83195,0.75706,0.789266,0.120823,0.009078,0.63535,0.579845
0.7092,1.84075,0.750469,0.790889,0.120821,0.009094,0.6359,0.580552
0.69995,1.8217,0.750525,0.783914,0.120821,0.009016,0.628,0.579509
0.69775,1.82425,0.752191,0.783699,0.12082,0.008953,0.62915,0.578905
0.69915,1.8165,0.754802,0.781067,0.120818,0.008924,0.63345,0.579609
0.70265,1.8218,0.750835,0.780153,0.120818,0.008972,0.6367,0.581767
0.70275,1.82395,0.750751,0.781311,0.120817,0.009017,0.63905,0.582479
0.70275,1.82395,0.750751,0.781311,0.120817,0.009017,0.63905,0.582479
0.70295,1.82145,0.758294,0.780396,0.120817,0.008988,0.6431,0.580889
0.70405,1.82565,0.759763,0.783546,0.120817,0.009003,0.64535,0.580551
0.70315,1.82325,0.75884,0.784037,0.120818,0.008944,0.6433,0.580046
0.714,1.8433,0.762776,0.799744,0.120818,0.009056,0.65315,0.58214
0.71535,1.84125,0.758438,0.797416,0.120818,0.009035,0.65275,0.582751
0.71255,1.8284,0.75749,0.793336,0.120817,0.00899,0.65145,0.582768
0.71415,1.8303,0.754489,0.793053,0.120818,0.009029,0.6548,0.584044
0.71425,1.8236,0.750863,0.795798,0.120818,0.009017,0.65725,0.58309
0.71695,1.8441,0.763942,0.807624,0.12082,0.009046,0.66515,0.584044
0.71845,1.84,0.765521,0.805964,0.12082,0.00905,0.66485,0.583431
0.71555,1.82785,0.764848,0.803923,0.120821,0.0091,0.66375,0.583771
0.71535,1.82405,0.766665,0.803406,0.120821,0.009142,0.6634,0.583771
0.72435,1.8317,0.771367,0.804602,0.12082,0.009141,0.6718,0.585138
0.72385,1.82055,0.770713,0.79968,0.120821,0.009157,0.673,0.583942
0.71355,1.80795,0.764584,0.787371,0.120821,0.009107,0.6626,0.58483
0.70475,1.79255,0.765257,0.785639,0.120821,0.009117,0.64725,0.583942
0.70575,1.79655,0.766342,0.785453,0.120823,0.009079,0.6503,0.583839
0.70315,1.79685,0.764409,0.785453,0.120823,0.009118,0.6515,0.58326
0.699252,1.7956,0.758869,0.781555,0.120821,0.009103,0.64965,0.583294
0.69925,1.7956,0.758869,0.781555,0.120821,0.009103,0.64965,0.583294
0.70445,1.80185,0.762079,0.789546,0.120823,0.00916,0.65555,0.584624
0.70025,1.7919,0.764321,0.792424,0.120823,0.009134,0.65335,0.586579
0.69615,1.79,0.769083,0.792896,0.120821,0.009132,0.64675,0.587061
0.69095,1.7744,0.768994,0.78703,0.120821,0.009044,0.64685,0.587061
0.69405,1.78365,0.769764,0.788302,0.120823,0.009113,0.64825,0.587579
0.69245,1.7745,0.775855,0.787805,0.120821,0.009141,0.64605,0.58827
0.692449,1.7745,0.775855,0.787805,0.120821,0.009141,0.646049,0.58827
0.68915,1.78855,0.77679,0.79425,0.12082,0.009135,0.65305,0.588928
0.69645,1.7979,0.775194,0.796337,0.120823,0.00914,0.6562,0.589206
0.69935,1.79845,0.768846,0.795197,0.120823,0.009109,0.65965,0.590615
0.70235,1.7984,0.773635,0.794565,0.120821,0.009128,0.66145,0.591821
0.69515,1.77705,0.771426,0.787557,0.12082,0.009093,0.65725,0.591121
0.69845,1.7932,0.774923,0.788488,0.120823,0.009121,0.66015,0.592207
0.69795,1.79235,0.770743,0.788115,0.120821,0.009098,0.65995,0.591751
0.777821,1.985218,0.858431,0.881018,0.133506,0.010066,0.733665,0.591716
0.70395,1.79675,0.77691,0.797321,0.120823,0.00911,0.66395,0.592101
0.70585,1.792,0.778665,0.791609,0.120823,0.009048,0.66205,0.590772
0.71355,1.7973,0.781311,0.793242,0.120823,0.009024,0.66645,0.590179
0.71205,1.80615,0.783546,0.793367,0.120823,0.009038,0.66605,0.591681
0.71395,1.8096,0.786287,0.793367,0.120823,0.008988,0.66635,0.590807
0.71795,1.8137,0.786473,0.794029,0.120823,0.00898,0.67015,0.589449
0.71685,1.8001,0.787185,0.794092,0.120823,0.009013,0.66975,0.591401
0.717927,1.813565,0.786473,0.794029,0.120823,0.00898,0.670151,0.589449
0.716846,1.80018,0.787216,0.794092,0.109292,0.009013,0.669748,0.591401
0.721652,1.78715,0.785238,0.790608,0.120823,0.009024,0.671001,0.593331
0.72385,1.78225,0.792833,0.792299,0.120823,0.008991,0.6735,0.593401
0.723851,1.782213,0.792833,0.792267,0.120823,0.008991,0.673491,0.593401
0.72815,1.7853,0.79447,0.794786,0.120823,0.009045,0.67735,0.593754
0.73345,1.79875,0.797544,0.799361,0.120824,0.009145,0.6822,0.594849
0.72935,1.7915,0.795229,0.795672,0.120824,0.009097,0.6779,0.593331
0.72305,1.79355,0.794439,0.797512,0.120824,0.009107,0.6764,0.593296
0.72855,1.79715,0.795672,0.803439,0.120824,0.009118,0.68065,0.594036
0.73135,1.80455,0.797162,0.811359,0.120824,0.009158,0.68635,0.595841
0.72525,1.79795,0.795798,0.811886,0.120824,0.009151,0.68505,0.595841
0.72675,1.8045,0.794407,0.813339,0.120824,0.009231,0.68505,0.597443
0.73605,1.8171,0.802987,0.818632,0.120824,0.009275,0.6913,0.597889
0.73695,1.8271,0.804376,0.821254,0.120824,0.009306,0.6925,0.597693
0.74175,1.8306,0.811326,0.828775,0.120824,0.009318,0.69705,0.600168
0.74715,1.8418,0.819001,0.835666,0.120824,0.009374,0.7005,0.600853
0.74585,1.83385,0.815927,0.831808,0.120824,0.009368,0.6969,0.601323
0.74465,1.82785,0.816127,0.828295,0.120824,0.009398,0.68635,0.601034
0.74575,1.8298,0.817661,0.833403,0.120824,0.009409,0.6828,0.601214
0.74825,1.8378,0.821288,0.83668,0.120824,0.009453,0.6838,0.600601
0.74855,1.83885,0.820311,0.838153,0.120824,0.009451,0.68645,0.600601
0.74575,1.8324,0.817628,0.831221,0.120824,0.009399,0.6839,0.599952
0.74575,1.8388,0.81586,0.828775,0.120824,0.009418,0.6859,0.599916
0.75645,1.849,0.827369,0.838012,0.120824,0.009413,0.6908,0.600348
0.75735,1.84315,0.828295,0.84168,0.120824,0.009427,0.69065,0.604157
0.76355,1.85475,0.837346,0.849762,0.120824,0.009491,0.69385,0.604412
0.75715,1.85455,0.838118,0.845809,0.120824,0.009475,0.69135,0.605914
0.76015,1.85535,0.833889,0.844702,0.120824,0.009443,0.6882,0.604157
0.75965,1.8459,0.835247,0.845952,0.120824,0.009344,0.68455,0.603282
0.76475,1.8428,0.83605,0.84969,0.120824,0.009383,0.6875,0.6035
0.76965,1.8563,0.837767,0.85408,0.120824,0.009471,0.69395,0.60584
0.76995,1.8475,0.831739,0.84717,0.120824,0.009481,0.69745,0.605254
0.77355,1.8541,0.83668,0.851209,0.120824,0.009482,0.70095,0.605914
0.78205,1.8583,0.837661,0.859882,0.120824,0.00961,0.70835,0.607644
0.77615,1.85035,0.830013,0.854336,0.120824,0.009597,0.70275,0.605583
0.78425,1.85885,0.83949,0.861883,0.120824,0.009702,0.71055,0.607533
0.78255,1.85785,0.842957,0.859513,0.120824,0.009685,0.7094,0.607977
0.78605,1.8683,0.843561,0.863968,0.120824,0.009667,0.70965,0.608754
0.78604,1.86846,0.843526,0.864006,0.120824,0.009667,0.709673,0.608754
0.79305,1.8921,0.849834,0.877655,0.120824,0.00975,0.71765,0.610054
0.78935,1.8925,0.848716,0.877039,0.120824,0.009744,0.71675,0.611284
0.77695,1.8903,0.842247,0.875235,0.120824,0.009697,0.7136,0.609236
0.77655,1.91155,0.841751,0.879044,0.120824,0.009734,0.71855,0.611621
0.77675,1.9326,0.844737,0.876578,0.120824,0.009739,0.71745,0.613046
0.77505,1.92275,0.838469,0.868659,0.120824,0.009691,0.71595,0.610203
0.78165,1.94355,0.839631,0.883509,0.120824,0.0098,0.721,0.61207
0.77725,1.9423,0.83462,0.878735,0.120824,0.009731,0.72345,0.611733
0.77445,1.9456,0.828569,0.876732,0.120824,0.00972,0.7184,0.611378
0.75775,1.9334,0.822639,0.870095,0.120824,0.009606,0.7152,0.607792
0.75435,1.9272,0.819303,0.870095,0.120824,0.009564,0.70985,0.60698
0.74965,1.91135,0.816127,0.860511,0.120824,0.009494,0.70185,0.604558
0.75865,1.9254,0.814531,0.867002,0.120824,0.009537,0.7096,0.607017
0.75665,1.9287,0.809553,0.866476,0.120824,0.009475,0.70915,0.605657
0.76225,1.9408,0.812117,0.875925,0.120824,0.009579,0.7163,0.609775
0.75625,1.9318,0.810143,0.862627,0.120824,0.009544,0.70975,0.606907
